"用例编号","所属产品","所属模块","相关需求","用例标题","前置条件","步骤","预期","实际情况","关键词","优先级","用例类型","适用阶段","用例状态","B","R","S","结果","由谁创建","创建日期","最后修改者","修改日期","用例版本","相关用例"
"131468","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 编辑目录- 交互","属性管理中，准备L2的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. 点击某目录的【编辑】","1. 1）弹出“编辑L2目录”弹窗，弹窗中表单元素与新建目录弹窗一致；
2）表单自动加载对应目录的数据","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131467","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 新建目录- 失败","属性管理中，准备L2的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. 未完善必填项，点击【确定】
2. 文本框输入内容长度超255个字符，点击【确定】
3. 1）“上级目录”选择当前上级目录；
2）目录中文名称或目录英文名称，与所选上级目录下的已有L2目录重名；
3）点击【确定】；
4. 1）“上级目录”选择其他上级目录（非当前上级目录）；
2）目录中文名称或目录英文名称，与所选上级目录下的已有L2目录重名；
3）目录中文名称或目录英文名称，与当前上级目录下的L2目录无重名目录；
4）点击【确定】；","1. 提示必填
2. 提示错误信息
3. 提示重名错误信息
4. 提示重名错误信息","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","2","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131466","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 新建目录- 通过","属性管理中，准备L2的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. “上级目录”选择当前上级目录，其他内容输入正确，点击【确定】
2. “上级目录”选择其他上级目录（非当前上级目录），其他内容输入正确，点击【确定】
3. 1）“上级目录”选择其他上级目录（非当前上级目录）；
2）目录中文名称或目录英文名称，在所选上级目录下的无重名的L2目录；
3）目录中文名称或目录英文名称，与当前上级目录下的已有L2目录重名；
4）点击【确定】；","1. 1）新建目录成功；
2）弹窗关闭，列表刷新，新建目录排在非置顶目录第一行
2. 1）新建目录成功；
2）弹窗关闭
3）所选上级目录下的L2目录列表显示新建的目录
3. 1）新建目录成功；
2）弹窗关闭
3）所选上级目录下的L2目录列表显示新建的目录","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","2","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131465","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 新建目录- 交互","属性管理中，准备L2的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. 点击【新建目录】
2. 查看“上级目录”下拉项
3. 查看“数据责任人”下拉项
4. 选择“数据责任人”
5. 查看「自定义属性」-枚举属性A
6. 查看「自定义属性」-bigint文本框属性B
7. 查看「自定义属性」-string文本框属性C
8. 查看「自定义属性」- 树形目录属性D","1. 弹出“新建L2目录”弹窗：
1）「基本信息」部分，显示“上级目录”、“目录中文名称”、“目录英文名称”、“数据责任人”、“归属部门”、“所属公司”、“业务定义”，且均为必填项
2）「自定义属性」部分，显示自定义L1属性
2. 1）默认自动选中当前页面上级目录
2）下拉项为所有L1目录
3. 下拉项为组织架构表中「在职」员工姓名列表，每项显示格式为：张三（0001，公司名称，部门名称）
4. “归属部门”和“所属公司”自动回填
5. 下拉选择框，下拉项展示正确
6. 数值输入框，只能输入正整数
7. 文本输入框，限制255个字符
8. 下拉目录选择框，树形目录展示正确","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8.","","2","功能测试","功能测试阶段","正常","0","1","8","通过","shier","2024-07-31","","0000-00-00","1","",""
"131464","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 查看详情","无","1. 点击任一目录的【查看详情】
2. 查看抽屉中「基本信息」部分
3. 查看抽屉中「自定义属性」部分","1. 右侧弹窗详情抽屉
2. 目录以下信息显示正确：
层级、上级层级（即上级目录名称）、中文名称、英文名称、编码、数据责任人、数据责任人工号、数据责任人状态、归属部门、所属公司、状态、业务定义、创建人、创建时间、更新人、更新时间
3. 显示该目录的自定义属性以及属性值","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","2","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131463","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 列表- 列拖拽","无","1. 拖拽列
2. 刷新页面，查看列","1. 1）每次拖拽都触发接口保存
2）拖拽成功
2. 列为上次拖拽的顺序","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131462","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 列表- 操作列按钮显示","无","1. 查看已发布状态目录
2. 查看草稿状态目录
3. 查看已下线状态目录","1. 操作列按钮为：【查看详情】、【置顶】或【取消置顶】
2. 操作列按钮为：【编辑】、【查看详情】、【置顶】或【取消置顶】
3. 操作列按钮为：【编辑】、【查看详情】、【置顶】或【取消置顶】","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","1","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131461","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 列表- 置顶/取消置顶","无","1. 点击未置顶目录的【置顶】按钮
2. 点击已置顶目录的【取消置顶】按钮","1. 该目录跳至列表第一页第一行
2. 该目录跳至列表非置顶目录第一行","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131460","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 列表- 拖动排序","无","1. 将目录B拖动到目录A上方
2. 将目录B拖动到置顶目录C上方
3. 查询后拖动排序：
1）默认情况下，列表数据顺序为：目录A、目录B、目录C、目录D、目录E、目录F，目录均为非置顶
2）通过查询条件进行查询，使得查询结果只有目录B和目录E
3）在当前查询条件下，将目录E拖动到目录B上方一个位置
4）重置查询条件，查看列表数据","1. 左侧树形目录中目录B在目录A上方
2. 拖动失败
3. 目录顺序为：A、E、B、C、D、F","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","2","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131459","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 列表- 列表字段配置","无","1. 点击操作列右侧的设置icon
2. 在下拉框中，取消所有可取消的字段（即只保留“中文名称”和“操作”）并确定
3. 在下拉框中，点击全选并确定","1. 1）下拉框展示所有列表字段（目录属性+“操作”），可多选和全选；
- 下拉项为：层级、目录编码、归属部门、数据责任人、数据管家、状态、创建人、更新人、英文名称、所属公司、数据责任人工号、数据责任人状态、操作
2）已展示在列表的字段（目录属性+“操作”）为勾选状态；
3）“中文名称”、“操作”为默认勾选且不可取消
2. 列表只展示“中文名称”和“操作”列，且样式正确
3. 列表显示所有字段列，且样式正确","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","1","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131458","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 列表- 翻页","无","1. “上一页”/“下一页”翻页
2. 指定页码翻页
3. 搜索后翻页：
先进行搜索查询；
再进行翻页
4. 翻页后搜索：
先翻页到最后一页（最后一页数据小于每页最大条数）；
再进行搜索查询（搜索后页数要小于搜索前页数）","1. 1）“上一页”数据正确；
2）“下一页”数据正确
2. 数据正确
3. 数据正确
4. 1）页码更新为第一页；
2）筛选数据正确","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131457","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 列表- 筛选","无","1. 查看列表可筛选列
2. 状态筛选“草稿”
3. 状态筛选“已发布”
4. 状态筛选“已下线”","1. 只有“状态”列支持筛选，筛选项为：草稿、已发布、已下线
2. 列表返回所有草稿目录
3. 列表返回所有已发布目录
4. 列表返回所有已下线目录","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131456","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 列表- 查询","无","1. 默认查询：
默认状态下点击【查询】
2. 独立查询：
只进行“中文名称”查询
3. 独立查询：
只进行“目录编码”查询
4. 独立查询：
只进行“归属部门”查询
5. 独立查询：
只进行“数据责任人”查询
6. 独立查询：
只进行“数据管家”查询
7. 独立查询：
只进行“创建时间”查询
8. 独立查询：
只进行“最近修改时间”查询
9. 独立查询：
只进行“创建人”查询
10. 独立查询：
只进行“更新人”查询
11. 组合查询：
每个筛选项都选择；
点击【查询】
12. 重置查询：
每个筛选项都选择，并进行查询；
点击【重置】","1. 列表展示所选L1目录下所有L2目录
2. 根据输入“中文名称”模糊查询结果正确；
3. 根据输入“目录编码”模糊查询结果正确；
4. 根据选择“归属部门”精确查询结果正确；
5. 根据选择“数据责任人”精确查询结果正确；
6. 根据选择“数据管家”精确查询结果正确；
7. 根据选择“创建时间”精确查询结果正确；
-- 注意前端传参，开始时间和结束时间是否是0点和23点59分59秒
8. 根据选择“最近修改时间”精确查询结果正确；
-- 注意前端传参，开始时间和结束时间是否是0点和23点59分59秒
9. 根据选择“创建人”精确查询结果正确；
10. 根据选择“更新人”精确查询结果正确；
11. 筛选结果正确
12. 1）所有筛选项都恢复默认状态；
2）列表展示所选L1目录下所有L2目录","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12.","","2","功能测试","功能测试阶段","正常","0","2","12","通过","shier","2024-07-31","","0000-00-00","1","",""
"131455","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 列表- 查询条件配置","无","1. 点击查询区域的【搜索配置】
2. 在下拉框中选择N（N<2）个查询条件
3. 在下拉框中选择N（N>8）个查询条件
4. 在下拉框中选择N（<2N<8）个查询条件","1. 1）下拉框展示所有查询条件，可多选和全选；
- 下拉项为：中文名称、创建时间、状态、数据管家、数据责任人、负责部门、目录编码、最近修改时间、创建人、更新人
2）已展示在查询区域的查询条件为勾选状态；
3）“中文名称”默认勾选且不可取消
2. 【确定】按钮禁用
3. 【确定】按钮禁用
4. 【确定】按钮可用，且确定后，查询条件区域，显示勾选的查询条件","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131454","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 列表- 排序","无","1. 查看默认排序
2. “最近修改时间”正序/倒序","1. 1）非置顶目录默认按照创建时间倒序排序；
2）置顶目录按照置顶先后顺序展示
2. 列表返回数据按正序/倒序显示正确","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131453","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L2- 列表- 数据","无","1. 查看列表数据","1. 返回所选L1目录下所有L2目录","1.","","1","功能测试","功能测试阶段","正常","0","2","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131452","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 批量发布","无","1. 筛选“已发布”的目录，点击【发布】
2. 选择“已发布”状态的多个目录，点击【下线】
3. 二次确认发布
4. 查看【目录操作审计】
5. 选择“已下线”状态的多个目录，点击【下线】
6. 二次确认发布
7. 查看【目录操作审计】","1. 提示无可发布的目录
2. 弹出二次确认弹窗，弹窗元素如下：
- “备注信息”输入框
- 提示文案：发布后的数据目录可进行资产关联
3. 1）下线成功；
2）该目录状态更新为“已发布”
4. 新增所选L1层级目录的的发布审计记录
5. 弹出二次确认弹窗，弹窗元素如下：
- “备注信息”输入框
- 提示文案：发布后的数据目录可进行资产关联
6. 1）下线成功；
2）该目录状态更新为“已发布”
7. 新增所选L1层级目录的的发布审计记录","1. 
2. 
3. 
4. 
5. 
6. 
7.","","1","功能测试","功能测试阶段","正常","0","4","7","通过","shier","2024-07-31","shier","2024-08-02","2","",""
"131451","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 批量下线","无","1. 筛选“草稿”和“已下线”的目录，点击【下线】
2. 勾选“已发布”的多个目录，点击【下线】
3. 二次确认下线
4. 查看【目录操作审计】","1. 提示无可下线的目录
2. 弹出二次确认弹窗，弹窗元素如下：
- “备注信息”输入框
- 提示文案：下线后无法通过此数据目录进行资产查询，请谨慎操作
3. 1）下线成功；
2）该目录状态更新为“已下线”
4. 新增所选L1层级目录的的下线审计记录","1. 
2. 
3. 
4.","","1","功能测试","功能测试阶段","正常","0","6","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131450","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 批量删除","1）L1目录a1下包含L2目录a2，以及L3目录a3
2）目录a3下存在数据表以及数据标准
3）L1目录b1下包含L2目录b2，以及L3目录b3
4）目录b3下不存在数据表以及数据标准","1. 筛选“已发布”的目录，点击【删除】
2. 勾选目录a1和b1，点击【删除】
3. 弹窗中输入备注信息，点击【确定】
4. 查看【目录操作审计】
5. 查看数据地图中原先与目录a3绑定的数据表
6. 查看原先与目录a3绑定的数据标准","1. 提示无可删除的目录
2. 弹出“删除目录”弹窗：
弹窗包含“备注信息”输入框，以及提示信息：删除后该目录下关联的二级目录、三级目录均会被删除，若存在数据表/标准关联了下属三级目录则清空关联目录信息
3. 目录a1和b1，以及下属所有L2和L3目录均被删除成功
4. 新增多条L1、L2、L3层级目录的的删除审计记录（每条目录都有一条审计记录）
5. 该数据表表详情页，“数据资产目录”为空
6. 该数据标准详情抽屉，“数据资产目录”为空","1. 
2. 
3. 
4. 
5. 
6.","","1","功能测试","功能测试阶段","正常","0","4","6","通过","shier","2024-07-31","","0000-00-00","1","",""
"131449","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 编辑目录- 失败","属性管理中，准备L1的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. 编辑弹窗中，未完善必填项，点击【确定】
2. 编辑弹窗中，文本框输入内容长度超255个字符，点击【确定】
3. 编辑弹窗中，目录中文名称或目录英文名称，与已有目录重名，点击【确定】
4. 编辑弹窗中，原选中的“数据责任人”已不在“在职”列表中，点击【确定】
5. 编辑弹窗中，树形目录属性原已选中的项已被删除，点击【确定】","1. 提示必填
2. 提示错误信息
3. 提示重名错误信息
4. 提示错误
5. 提示错误","1. 
2. 
3. 
4. 
5.","","2","功能测试","功能测试阶段","正常","0","1","5","通过","shier","2024-07-31","","0000-00-00","1","",""
"131448","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 编辑目录- 通过","属性管理中，准备L1的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. 编辑弹窗中，完善表单信息且输入内容格式正确，点击【确定】","1. 1）编辑目录成功；
2）弹窗关闭，列表刷新，该目录排序不变；
3）目录状态不变，为“草稿”/“已下线”状态","1.","","1","功能测试","功能测试阶段","正常","0","3","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131447","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 编辑目录- 交互","属性管理中，准备L1的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. 点击某目录的【编辑】","1. 1）弹出“编辑L1目录”弹窗，弹窗中表单元素与新建目录弹窗一致；
2）表单自动加载对应目录的数据","1.","","2","功能测试","功能测试阶段","正常","0","1","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131446","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 新建目录- 失败","属性管理中，准备L1的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. 新建弹窗中，未完善必填项，点击【确定】
2. 新建弹窗中，文本框输入内容长度超255个字符，点击【确定】
3. 新建弹窗中，目录中文名称或目录英文名称，与已有目录重名，点击【确定】","1. 提示必填
2. 提示错误信息
3. 提示重名错误信息","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","1","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131445","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 新建目录- 通过","属性管理中，准备L1的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. 新建弹窗中，完善表单信息且输入内容格式正确，点击【确定】","1. 1）新建目录成功；
2）弹窗关闭，列表刷新，新建目录排在非置顶目录第一行","1.","","1","功能测试","功能测试阶段","正常","0","4","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131444","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 新建目录- 交互","属性管理中，准备L1的自定义属性，包含枚举属性A、bigint文本框属性B，string文本框属性C、树形目录属性D","1. 点击【新建目录】
2. 查看“数据责任人”下拉项
3. 选择“数据责任人”
4. 查看「自定义属性」-枚举属性A
5. 查看「自定义属性」-bigint文本框属性B
6. 查看「自定义属性」-string文本框属性C
7. 查看「自定义属性」- 树形目录属性D","1. 弹出“新建L1目录”弹窗：
1）「基本信息」部分，显示“目录中文名称”、“目录英文名称”、“数据责任人”、“归属部门”、“所属公司”、“业务定义”，且均为必填项
2）「自定义属性」部分，显示自定义L1属性
2. 下拉项为组织架构表中「在职」员工姓名列表，每项显示格式为：张三（0001，公司名称，部门名称）
3. “归属部门”和“所属公司”自动回填
4. 下拉选择框，下拉项展示正确
5. 数值输入框，只能输入正整数
6. 文本输入框，限制255个字符
7. 下拉目录选择框，树形目录展示正确","1. 
2. 
3. 
4. 
5. 
6. 
7.","","2","功能测试","功能测试阶段","正常","0","2","7","失败","shier","2024-07-31","","0000-00-00","1","",""
"131443","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 查看详情","无","1. 点击任一目录的【查看详情】
2. 查看抽屉中「基本信息」部分
3. 查看抽屉中「自定义属性」部分","1. 右侧弹窗详情抽屉
2. 目录以下信息显示正确：
层级、中文名称、英文名称、编码、数据责任人、数据责任人工号、数据责任人状态、归属部门、所属公司、状态、业务定义、创建人、创建时间、更新人、更新时间
3. 显示该目录的自定义属性以及属性值","1. 
2. 
3.","","1","功能测试","功能测试阶段","正常","0","4","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131442","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 列表- 列拖拽","无","1. 拖拽列
2. 刷新页面，查看列","1. 1）每次拖拽都触发接口保存
2）拖拽成功
2. 列为上次拖拽的顺序","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131441","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 列表- 操作列按钮显示","无","1. 查看已发布状态目录
2. 查看草稿状态目录
3. 查看已下线状态目录","1. 操作列按钮为：【查看详情】、【置顶】或【取消置顶】
2. 操作列按钮为：【编辑】、【查看详情】、【置顶】或【取消置顶】
3. 操作列按钮为：【编辑】、【查看详情】、【置顶】或【取消置顶】","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","1","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131440","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 列表- 置顶/取消置顶","无","1. 点击未置顶目录的【置顶】按钮
2. 点击已置顶目录的【取消置顶】按钮","1. 该目录跳至列表第一页第一行
2. 该目录跳至列表非置顶目录第一行","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131439","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 列表- 拖动排序","无","1. 将目录B拖动到目录A上方
2. 将目录B拖动到置顶目录C上方
3. 查询后拖动排序：
1）默认情况下，列表数据顺序为：目录A、目录B、目录C、目录D、目录E、目录F，目录均为非置顶
2）通过查询条件进行查询，使得查询结果只有目录B和目录E
3）在当前查询条件下，将目录E拖动到目录B上方一个位置
4）重置查询条件，查看列表数据","1. 左侧树形目录中目录B在目录A上方
2. 拖动失败
3. 目录顺序为：A、E、B、C、D、F","1. 
2. 
3.","","2","功能测试","功能测试阶段","正常","0","2","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131438","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 列表- 列表字段配置","无","1. 点击操作列右侧的设置icon
2. 在下拉框中，取消所有可取消的字段（即只保留“中文名称”和“操作”）并确定
3. 在下拉框中，点击全选并确定","1. 1）下拉框展示所有列表字段（目录属性+“操作”），可多选和全选；
- 下拉项为：层级、目录编码、归属部门、数据责任人、数据管家、状态、创建人、更新人、英文名称、所属公司、数据责任人工号、数据责任人状态、操作
2）已展示在列表的字段（目录属性+“操作”）为勾选状态；
3）“中文名称”、“操作”为默认勾选且不可取消
2. 列表只展示“中文名称”和“操作”列，且样式正确
3. 列表显示所有字段列，且样式正确","1. 
2. 
3.","","3","功能测试","功能测试阶段","正常","0","2","3","通过","shier","2024-07-31","","0000-00-00","1","",""
"131437","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 列表- 翻页","无","1. “上一页”/“下一页”翻页
2. 指定页码翻页
3. 搜索后翻页：
先进行搜索查询；
再进行翻页
4. 翻页后搜索：
先翻页到最后一页（最后一页数据小于每页最大条数）；
再进行搜索查询（搜索后页数要小于搜索前页数）","1. 1）“上一页”数据正确；
2）“下一页”数据正确
2. 数据正确
3. 数据正确
4. 1）页码更新为第一页；
2）筛选数据正确","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131436","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 列表- 筛选","无","1. 查看列表可筛选列
2. 状态筛选“草稿”
3. 状态筛选“已发布”
4. 状态筛选“已下线”","1. 只有“状态”列支持筛选，筛选项为：草稿、已发布、已下线
2. 列表返回所有草稿目录
3. 列表返回所有已发布目录
4. 列表返回所有已下线目录","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131435","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 列表- 查询","无","1. 默认查询：
默认状态下点击【查询】
2. 独立查询：
只进行“中文名称”查询
3. 独立查询：
只进行“目录编码”查询
4. 独立查询：
只进行“归属部门”查询
5. 独立查询：
只进行“数据责任人”查询
6. 独立查询：
只进行“数据管家”查询
7. 独立查询：
只进行“创建时间”查询
8. 独立查询：
只进行“最近修改时间”查询
9. 独立查询：
只进行“创建人”查询
10. 独立查询：
只进行“更新人”查询
11. 组合查询：
每个筛选项都选择；
点击【查询】
12. 重置查询：
每个筛选项都选择，并进行查询；
点击【重置】","1. 列表展示当前租户下资产所有L1目录
2. 根据输入“中文名称”模糊查询结果正确；
3. 根据输入“目录编码”模糊查询结果正确；
4. 根据选择“归属部门”精确查询结果正确；
5. 根据选择“数据责任人”精确查询结果正确；
6. 根据选择“数据管家”精确查询结果正确；
7. 根据选择“创建时间”精确查询结果正确；
-- 注意前端传参，开始时间和结束时间是否是0点和23点59分59秒
8. 根据选择“最近修改时间”精确查询结果正确；
-- 注意前端传参，开始时间和结束时间是否是0点和23点59分59秒
9. 根据选择“创建人”精确查询结果正确；
10. 根据选择“更新人”精确查询结果正确；
11. 筛选结果正确
12. 1）所有筛选项都恢复默认状态；
2）列表显示当前租户下资产所有L1目录","1. 
2. 
3. 
4. 
5. 
6. 
7. 
8. 
9. 
10. 
11. 
12.","","2","功能测试","功能测试阶段","正常","0","2","12","通过","shier","2024-07-31","","0000-00-00","1","",""
"131434","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 列表- 查询条件配置","无","1. 点击查询区域的【搜索配置】
2. 在下拉框中选择N（N<2）个查询条件
3. 在下拉框中选择N（N>8）个查询条件
4. 在下拉框中选择N（2<N<8）个查询条件","1. 1）下拉框展示所有查询条件，可多选和全选；
- 下拉项为：中文名称、创建时间、数据管家、数据责任人、负责部门、目录编码、最近修改时间、创建人、更新人
2）已展示在查询区域的查询条件为勾选状态；
3）“中文名称”默认勾选且不可取消
2. 【确定】按钮禁用
3. 【确定】按钮禁用
4. 【确定】按钮可用，且确定后，查询条件区域，显示勾选的查询条件","1. 
2. 
3. 
4.","","3","功能测试","功能测试阶段","正常","0","1","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131433","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 列表- 排序","无","1. 查看默认排序
2. “最近修改时间”正序/倒序","1. 1）非置顶目录默认按照创建时间倒序排序；
2）置顶目录按照置顶先后顺序展示
2. 列表返回数据按正序/倒序显示正确","1. 
2.","","3","功能测试","功能测试阶段","正常","0","1","2","通过","shier","2024-07-31","","0000-00-00","1","",""
"131432","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- L1- 列表- 数据","无","1. 查看列表数据","1. 返回当前租户下资产所有L1目录","1.","","1","功能测试","功能测试阶段","正常","0","2","1","通过","shier","2024-07-31","","0000-00-00","1","",""
"131431","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-目录管理- 树状目录- 目录数据","无","1. 查看目录结构数据
2. 右侧发布L1/L2/L3目录
3. 右侧下线L1/L2/L3目录
4. L1目录A1为“草稿”/“已下线”，下属L2目录A2为“已发布”","1. 目录为已发布L1-L2-L3的结构显示目录：
- L1
-- L2(下属L3目录数量)
--- L3
2. 左侧目录树直接显示发布的L1/L2/L3目录
3. 左侧目录树对应L1/L2/L3目录不显示
4. A1和A2均不在目录树中显示","1. 
2. 
3. 
4.","","1","功能测试","功能测试阶段","正常","0","2","4","通过","shier","2024-07-31","","0000-00-00","1","",""
"131430","数据资产_STD(#23)","/泸州老窖/数据资产目录(#7775)","","验证数据资产目录-属性管理（L1～L3）- 权限点","页面：

1）元数据-数据目录-属性管理-业务域属性（L1）

2）元数据-数据目录-属性管理-主题域属性（L2）

3）元数据-数据目录-属性管理-业务对象属性（L3）","1. admin用户登陆
2. 管理员用户登陆
3. 数开用户登陆
4. 访客用户登陆","1. 可以查看L1、L2、L3的业务属性列表，并且支持新增/编辑/删除属性
2. 可以查看L1、L2、L3的业务属性列表，并且支持新增/编辑/删除属性
3. 只能查看L1、L2、L3的业务属性列表，无法新增/编辑/删除属性
4. 只能查看L1、L2、L3的业务属性列表，无法新增/编辑/删除属性","1. 
2. 
3. 
4.","","2","功能测试","功能测试阶段","正常","0","1","4","失败","shier","2024-07-31","","0000-00-00","1","",""
